tweet,sentiment,sentiment_score,annotator,annotator_score,directness,directness_score,group,group_score,target,target_score
@user @user @user مابه بايره,abusive,0,indifference,6,direct,1,women,2,gender,2
عمرك اتعرضت للمعاكسة او التحرش اللفظي,normal,5,indifference,6,indirect,0,individual,0,other,0
@user منصات الكذب والحقد من خنازير الجزيرة فقط. العالم تجاوز مشكلة خاشقجي ( السعودية البحتة ) الى مواضيع أهم (… @url,disrespectful,3,disgust,0,indirect,0,other,1,other,0
ما الفائدة من صورة فتآة متبرجة كاشفة الوجه  عارية الساقين او  الذراعين تضعينها صورة صفحتك الشخصية,normal,5,indifference,6,direct,1,women,2,origin,1
الله. الله. الله. الله ع التاريخ لا يرحم. شوفو اجدادكم ايها الخوانه ..يا بني صهيون يا وهابية  يا خنازير الجزيرة الع… @url,hateful,1,disgust,0,indirect,0,other,1,origin,1
@user #مكافحة_التحرش #قانون_مكافحة_التحرش يا متحرشة,hateful,1,indifference,6,indirect,0,individual,0,other,0
#التويتر_اصبح لتغريد الناس المحترمة ، ونهيق بعض المستحمريين، ونباح بعض المستكلبين، وقرف وسخ الطائفيين،,offensive,2,shock,1,indirect,0,other,1,other,0
@user @user واكا غير مسلمه نجيبها هنا متبرجة شبه عاريه ونتفرج فيها نقول غير مسلمة اوووم المرض الي فيكم ياشيخه… @url,normal,5,shock,1,indirect,0,individual,0,gender,2
@user @user روح احكي على قدق يا ذيل بول البعير,disrespectful,3,anger,2,direct,1,individual,0,other,0
@user @user هو ازاي سمير ب دقن وحسناء متبرجه,disrespectful,3,indifference,6,indirect,0,individual,0,gender,2
@user مملكة بول البعير ..,abusive,0,disgust,0,indirect,0,other,1,origin,1
@user ههههههههههه طول عمركم خنازير وعبيد لايران,abusive,0,indifference,6,direct,1,other,1,other,0
علشان شعب وسخ بطبعه واي هري ويخهخهو ويهخوو ويلم شويه لايكس علي حساب ناس محدش عارف ظروفهم @url,hateful,1,shock,1,direct,1,other,1,origin,1
اذا كانوا اخوات او صحاب او اب وابنه مفيش حاجة تكره راجلين في بعض غير الحريم,disrespectful,3,shock,1,indirect,0,women,2,gender,2
دكوووو مخابئ الحوثيين خنازير وكلاب ايران لا أبوهم ولا أبو من جابهم ...وبأذن الله ستبقى اليمن إسلامية عربية,abusive,0,indifference,6,indirect,0,other,1,origin,1
@user @user خنزير بري,normal,5,indifference,6,indirect,0,individual,0,other,0
@user مسلسل فاشل و باخ منكم اووووي يا خنازير البنا و خليفة الشواذ وسعت منه علي الاخر,offensive,2,disgust,0,indirect,0,other,1,other,0
@user @user ماشفنا هاشتاقات وترند ابناء الوطن والدين يصورون مع متبرجه ولا تبروا منهم وقالوا متجنسين,offensive,2,disgust,0,indirect,0,other,1,gender,2
@user @user شو حالات شاذه اخوي دراسه تقول اكثر من ٦٠ ٪ حالات التحرش  بالاطفال في المدارس السعودية وقضايا اللواط ،,offensive,2,indifference,6,indirect,0,other,1,gender,2
@user ويتهمون اهل الجزيره بالهمجيه والتخلف وشرب بول البعير وهم يضاهون العالم بهمجيتهم ووحشيتهم,abusive,0,shock,1,direct,1,other,1,other,0
@user نعل ابوهم بقد أبو خنازير الحوثي,offensive,2,disgust,0,direct,1,other,1,origin,1
ترا المعد الاتجاه المعاكس اللي يجي في قناة الجزيره الخنزيره تراه يهودي خنزير حقود قلبه اسود علي العرب احذروه ولا تح… @url,disrespectful,3,indifference,6,direct,1,individual,0,other,0
@user والله إنكم خنازير مجرمين تتهمون الناس ظلما وعدوانا بالإرهاب إرضاء لإسرائيل و الغرب .. ولعبتكم مكشوفة و… @url,hateful,1,indifference,6,direct,1,other,1,other,0
نفس المجتمع: عاهرة.. سافرة.. متبرجة.. شك…,disrespectful,3,indifference,6,indirect,0,women,2,other,0
اي بقي ولم يجد له زبون لعدم الرغبة به وان كانت امرأة باير… @url,disrespectful,3,indifference,6,indirect,0,individual,0,other,0
@user @user دا ماكلامي دا كلام الله... قال للرجال غضوا بصركم وماقال ليهم لو لقيتو متبرجة اتحرشو بي… @url,normal,5,disgust,0,direct,1,women,2,gender,2
@user @user @user @user لم اشتم الا اعداء #وطني خنازير #الفرس ولي الشرف بذالك في حال بادر بذالك… @url,abusive,0,anger,2,indirect,0,other,1,origin,1
@user @user ههههههههههههههه اوكي الاغلب لسانهم وسخ واولهم مطيري ب الجهرى قذف كل السعوديات بعد قرار قيادة المراه… @url,offensive,2,sadness,3,direct,1,women,2,origin,1
@user @user @user اكيد ، شرابين بول البعير في وادي والشعوب الثانيه في وداي اخر,offensive,2,disgust,0,direct,1,other,1,origin,1
@user @user هذا خنزير الكلب اشرف منه ولديه صفات حميدة يطول شرحها,offensive,2,indifference,6,direct,1,individual,0,other,0
إن هؤلاء الإمعات الذين يخرجون على شاشات التلفزة باسم معارضين و ثوار و هم لم يذوقوا من مرارة العيش في سوريا و حصار ا… @url,normal,5,anger,2,direct,1,other,1,other,0
@user يجب علينا ان ان نكون متيقضين جدا جتى لا تصبح بلدنا حلبه صراع بين شاربي بول البعير ومفخذي الرضع,hateful,1,indifference,6,indirect,0,other,1,origin,1
ولا حد يدعي انه رجل ويجيب سيرة الحريم,normal,5,disgust,0,indirect,0,individual,0,other,0
@user لا والله يا بايرة يا جهلاوية الزمالك زي الاسد بيعرف ينط كويس واللبوات كتير بس جماهير الجهلي بعد مباراه… @url,offensive,2,shock,1,indirect,0,individual,0,other,0
@user @user @user @user @user @user @user خنازير تركيا يوظفون #جثة… @url,hateful,1,sadness,3,indirect,0,other,1,origin,1
عرفتوا يا خنازير ليه مش بديكم اهتمام,abusive,0,indifference,6,indirect,0,other,1,other,0
بالله فيه عمامة تبقى جديده وعمرها 1440سنه  اما انكم خنازير,disrespectful,3,indifference,6,direct,1,other,1,other,0
شوفو ليكم حاجة غير التحرش ده البن… @url,normal,5,sadness,3,indirect,0,other,1,other,0
#ماساكتاش .. هل ستقي الصافرة #المغربيات شر #التحرش ؟,normal,5,sadness,3,indirect,0,women,2,gender,2
عمري ما لاعت جبدي كثر اليوم .. شرحت خنزير يا جماعة@url,normal,5,indifference,6,indirect,0,other,1,other,0
انا تعبان من الناس الجاهلة من الحريم ومن النساوين,offensive,2,disgust,0,indirect,0,women,2,other,0
@user @user ليه بنته متبرجه ؟ ولا متفصخه؟,offensive,2,disgust,0,indirect,0,individual,0,origin,1
ما أعظم موقفك عند الله يا متبرجة يا من خلعت النقاب وتبرجت وفتنت المسلمين,disrespectful,3,confusion,5,direct,1,women,2,gender,2
@user @user نظام إسلامي ملكي . يعني ما عندهم مراجع واطيه كما في بلاد المجوس والعراق .والبدواه أصل ا… @user,offensive,2,disgust,0,indirect,0,other,1,origin,1
قال القاضي شريح لزوجته ما رايت من حسنة فانشريها وما رايت من سيئة فاكتميها . الحريم اليومين دول  من اول يوم بينشروا… @url,disrespectful,3,indifference,6,indirect,0,women,2,gender,2
فرُبّ متبرجة صائمة خيرمن محتشمة فاسدة؟,normal,5,shock,1,indirect,0,women,2,gender,2
وسخ الدنيا هي الصحون ..,offensive,2,indifference,6,indirect,0,other,1,other,0
عادي ردوا زي كذا بس لو التحرش انقلب لاعتداء جسدي بالض… @url,normal,5,disgust,0,indirect,0,women,2,gender,2
@user @user @user @user @user @user  يا سكران في بول البعير أو محشش زق الب… @url,disrespectful,3,disgust,0,direct,1,individual,0,origin,1
@user @user هي دي مشكلة كل خنازير البنا تعتقد ان الاخرين كلهم تابعين مثلهم للسمع والطاعة واقولها لأمثا… @url,hateful,1,indifference,6,indirect,0,other,1,other,0
محنه فويس ديوث متحرره س… @url,offensive,2,indifference,6,indirect,0,other,1,other,0
@user @user اي نقاش مع من يظن ان شرب بول البعير فيه فائدة وان نبيه المغتصب للجواري والسبايا والاطفال… @url,abusive,0,disgust,0,direct,1,other,1,religion,3
@user @user اتفو عليك يا وقح الروافض يا خنزير المجوس,abusive,0,disgust,0,direct,1,individual,0,other,0
@user والله إنكم خنازير مجرمين تتهمون الناس ظلما وعدوانا بالإرهاب إرضاء لإسرائيل و الغرب .. ولعبتكم مكشوفة و… @url,fearful,4,indifference,6,direct,1,other,1,other,0
ان التحرش سببه لبس البنات الغير محتشم وان المجتمع او القانون يطلعك بريء وبعذر ان السبب لبس البنت ا… @url,normal,5,indifference,6,indirect,0,other,1,other,0
دا بالظبط السبب ان احصائيات التحرش والاغتصاب في البلاد العربيه اقل من بره @url,normal,5,shock,1,indirect,0,other,1,gender,2
@user ميصحش تجيب سيرة النجاسة غير لما تجيب سيرة بول البعير,offensive,2,indifference,6,indirect,0,other,1,other,0
@user هذ اوسخ من الكلب هذا خنزير,abusive,0,disgust,0,indirect,0,individual,0,other,0
@user @user @user روحي اشربي بول البعير وسدي ناعك ما حدا سألك ههههه عاهرة آل سعوووور,hateful,1,shock,1,direct,1,individual,0,origin,1
@user وي هادشي لي جاري بيه العمل الى تم التحرش بفتاة ما كتأكد أنها زوينة و الى العكس راها مفيها ميتشاف,normal,5,disgust,0,indirect,0,women,2,gender,2
اكتشفت إني منحرفة، مو إنحراف عادي، لا :(,normal,5,indifference,6,indirect,0,other,1,other,0
